Phi[deg],Theta[deg],GainTotal
-104,160,-16.4102
-102,160,-16.652
-100,160,-16.8775
-98,160,-17.0791
-96,160,-17.2485
-94,160,-17.3778
-92,160,-17.4598
-90,160,-17.4893
-88,160,-17.4634
-86,160,-17.3822
-84,160,-17.2486
-82,160,-17.068
-80,160,-16.8476
-78,160,-16.5953
-76,160,-16.3195
-74,160,-16.0281
-72,160,-15.7281
-70,160,-15.4258
-68,160,-15.1262
-66,160,-14.8337
-64,160,-14.5516
-62,160,-14.2826
-60,160,-14.0287
-58,160,-13.7916
-56,160,-13.5723
-54,160,-13.3718
-52,160,-13.1906
-50,160,-13.0289
-48,160,-12.8869
-46,160,-12.7644
-44,160,-12.6611
-42,160,-12.5766
-40,160,-12.5101
-38,160,-12.4607
-36,160,-12.4274
-34,160,-12.4087
-32,160,-12.403
-30,160,-12.4086
-28,160,-12.4234
-26,160,-12.4451
-24,160,-12.4712
-22,160,-12.4991
-20,160,-12.526
-18,160,-12.5493
-16,160,-12.5665
-14,160,-12.575
-12,160,-12.573
-10,160,-12.5589
-8,160,-12.5316
-6,160,-12.4908
-4,160,-12.4367
-2,160,-12.3699
0,160,-12.2918
2,160,-12.204
4,160,-12.1084
6,160,-12.0072
8,160,-11.9025
10,160,-11.7965
12,160,-11.6914
14,160,-11.5892
16,160,-11.4916
18,160,-11.4005
20,160,-11.3173
22,160,-11.2434
24,160,-11.1801
26,160,-11.1286
28,160,-11.0901
30,160,-11.0654
32,160,-11.0557
34,160,-11.0617
36,160,-11.0845
38,160,-11.1247
40,160,-11.1832
42,160,-11.2607
44,160,-11.3579
46,160,-11.4755
48,160,-11.614
50,160,-11.7737
52,160,-11.9552
54,160,-12.1584
56,160,-12.3836
58,160,-12.6303
60,160,-12.8982
62,160,-13.1862
64,160,-13.493
66,160,-13.8165
68,160,-14.1541
70,160,-14.5019
72,160,-14.8552
74,160,-15.2078
76,160,-15.5521
78,160,-15.8792
80,160,-16.1791
82,160,-16.4408
84,160,-16.6537
86,160,-16.8083
88,160,-16.8977
90,160,-16.9183
92,160,-16.8705
94,160,-16.7585
96,160,-16.5899
98,160,-16.374
100,160,-16.1211
102,160,-15.8414
104,160,-15.5443
106,160,-15.2378
108,160,-14.9289
110,160,-14.623
112,160,-14.3246
114,160,-14.0372
116,160,-13.7633
118,160,-13.5049
120,160,-13.2635
122,160,-13.0401
124,160,-12.8353
126,160,-12.6495
128,160,-12.4827
130,160,-12.3347
132,160,-12.2052
134,160,-12.0934
136,160,-11.9987
138,160,-11.9201
140,160,-11.8565
142,160,-11.8066
144,160,-11.7691
146,160,-11.7426
148,160,-11.7256
150,160,-11.7167
152,160,-11.7143
154,160,-11.7171
156,160,-11.7237
158,160,-11.733
160,160,-11.7438
162,160,-11.7554
164,160,-11.7671
166,160,-11.7783
168,160,-11.7889
170,160,-11.7986
172,160,-11.8077
174,160,-11.8164
176,160,-11.8251
178,160,-11.8343
180,160,-11.8446
-180,162,-12.1415
-178,162,-12.1631
-176,162,-12.1865
-174,162,-12.2123
-172,162,-12.2408
-170,162,-12.2725
-168,162,-12.3077
-166,162,-12.3469
-164,162,-12.3903
-162,162,-12.4382
-160,162,-12.4907
-158,162,-12.5481
-156,162,-12.6104
-154,162,-12.6778
-152,162,-12.7504
-150,162,-12.8282
-148,162,-12.9114
-146,162,-13.0001
-144,162,-13.0944
-142,162,-13.1945
-140,162,-13.3005
-138,162,-13.4129
-136,162,-13.5317
-134,162,-13.6572
-132,162,-13.7897
-130,162,-13.9295
-128,162,-14.0767
-126,162,-14.2314
-124,162,-14.3937
-122,162,-14.5635
-120,162,-14.7404
-118,162,-14.924
-116,162,-15.1135
-114,162,-15.3076
-112,162,-15.5048
-110,162,-15.7032
-108,162,-15.9002
-106,162,-16.0927
-104,162,-16.2771
-102,162,-16.4493
-100,162,-16.6047
-98,162,-16.7387
-96,162,-16.8465
-94,162,-16.9239
-92,162,-16.9673
-90,162,-16.9741
-88,162,-16.943
-86,162,-16.8744
-84,162,-16.7697
-82,162,-16.6321
-80,162,-16.4655
-78,162,-16.2745
-76,162,-16.064
-74,162,-15.8392
-72,162,-15.6049
-70,162,-15.3654
-68,162,-15.125
-66,162,-14.8869
-64,162,-14.6544
-62,162,-14.4298
-60,162,-14.2152
-58,162,-14.0124
-56,162,-13.8227
-54,162,-13.647
-52,162,-13.4862
-50,162,-13.3406
-48,162,-13.2104
-46,162,-13.0958
-44,162,-12.9965
-42,162,-12.912
-40,162,-12.8419
-38,162,-12.7852
-36,162,-12.7411
-34,162,-12.7083
-32,162,-12.6855
-30,162,-12.6711
-28,162,-12.6634
-26,162,-12.6606
-24,162,-12.6608
-22,162,-12.662
-20,162,-12.6622
-18,162,-12.6594
-16,162,-12.652
-14,162,-12.6383
-12,162,-12.617
-10,162,-12.5871
-8,162,-12.5481
-6,162,-12.4998
-4,162,-12.4423
-2,162,-12.3762
0,162,-12.3024
2,162,-12.2221
4,162,-12.1365
6,162,-12.0473
8,162,-11.956
10,162,-11.8642
12,162,-11.7735
14,162,-11.6855
16,162,-11.6016
18,162,-11.5233
20,162,-11.4519
22,162,-11.3884
24,162,-11.3342
26,162,-11.2902
28,162,-11.2573
30,162,-11.2365
32,162,-11.2285
34,162,-11.2342
36,162,-11.2542
38,162,-11.2891
40,162,-11.3395
42,162,-11.4058
44,162,-11.4884
46,162,-11.5877
48,162,-11.7037
50,162,-11.8366
52,162,-11.9861
54,162,-12.1521
56,162,-12.334
58,162,-12.5311
60,162,-12.7422
62,162,-12.9661
64,162,-13.201
66,162,-13.4446
68,162,-13.6943
70,162,-13.9467
72,162,-14.198
74,162,-14.4437
76,162,-14.679
78,162,-14.8984
80,162,-15.0963
82,162,-15.2674
84,162,-15.4066
86,162,-15.5096
88,162,-15.5734
90,162,-15.5965
92,162,-15.5789
94,162,-15.5221
96,162,-15.4293
98,162,-15.3045
100,162,-15.1525
102,162,-14.9786
104,162,-14.788
106,162,-14.5856
108,162,-14.376
110,162,-14.1634
112,162,-13.9514
114,162,-13.743
116,162,-13.5409
118,162,-13.347
120,162,-13.1633
122,162,-12.991
124,162,-12.8311
126,162,-12.6845
128,162,-12.5514
130,162,-12.4322
132,162,-12.3269
134,162,-12.2352
136,162,-12.1569
138,162,-12.0913
140,162,-12.0379
142,162,-11.9957
144,162,-11.9639
146,162,-11.9415
148,162,-11.9275
150,162,-11.9208
152,162,-11.9203
154,162,-11.925
156,162,-11.9338
158,162,-11.9458
160,162,-11.9603
162,162,-11.9763
164,162,-11.9934
166,162,-12.0111
168,162,-12.0291
170,162,-12.0471
172,162,-12.0652
174,162,-12.0835
176,162,-12.1021
178,162,-12.1213
180,162,-12.1415
-180,164,-12.5396
-178,164,-12.5691
-176,164,-12.6
-174,164,-12.6326
-172,164,-12.6673
-170,164,-12.7042
-168,164,-12.7436
-166,164,-12.786
-164,164,-12.8315
-162,164,-12.8804
-160,164,-12.9328
-158,164,-12.9891
-156,164,-13.0494
-154,164,-13.1138
-152,164,-13.1826
-150,164,-13.2558
-148,164,-13.3336
-146,164,-13.4161
-144,164,-13.5035
-142,164,-13.5959
-140,164,-13.6933
-138,164,-13.796
-136,164,-13.9039
-134,164,-14.017
-132,164,-14.1354
-130,164,-14.2591
-128,164,-14.3878
-126,164,-14.5213
-124,164,-14.6593
-122,164,-14.8012
-120,164,-14.9466
-118,164,-15.0945
-116,164,-15.2439
-114,164,-15.3937
-112,164,-15.5422
-110,164,-15.6878
-108,164,-15.8284
-106,164,-15.962
-104,164,-16.086
-102,164,-16.1978
-100,164,-16.295
-98,164,-16.3749
-96,164,-16.4351
-94,164,-16.4736
-92,164,-16.4888
-90,164,-16.4797
-88,164,-16.4457
-86,164,-16.3874
-84,164,-16.3056
-82,164,-16.202
-80,164,-16.0787
-78,164,-15.9382
-76,164,-15.7835
-74,164,-15.6174
-72,164,-15.4429
-70,164,-15.263
-68,164,-15.0803
-66,164,-14.8974
-64,164,-14.7165
-62,164,-14.5396
-60,164,-14.3686
-58,164,-14.2048
-56,164,-14.0494
-54,164,-13.9036
-52,164,-13.7679
-50,164,-13.643
-48,164,-13.5291
-46,164,-13.4264
-44,164,-13.3348
-42,164,-13.254
-40,164,-13.1837
-38,164,-13.1231
-36,164,-13.0717
-34,164,-13.0284
-32,164,-12.9922
-30,164,-12.962
-28,164,-12.9365
-26,164,-12.9144
-24,164,-12.8944
-22,164,-12.875
-20,164,-12.855
-18,164,-12.833
-16,164,-12.8079
-14,164,-12.7788
-12,164,-12.7447
-10,164,-12.7052
-8,164,-12.6599
-6,164,-12.6088
-4,164,-12.5519
-2,164,-12.4896
0,164,-12.4227
2,164,-12.3517
4,164,-12.2778
6,164,-12.2018
8,164,-12.1249
10,164,-12.0483
12,164,-11.9731
14,164,-11.9004
16,164,-11.8314
18,164,-11.7671
20,164,-11.7086
22,164,-11.6567
24,164,-11.6126
26,164,-11.5768
28,164,-11.5503
30,164,-11.5337
32,164,-11.5277
34,164,-11.5328
36,164,-11.5496
38,164,-11.5784
40,164,-11.6196
42,164,-11.6734
44,164,-11.7401
46,164,-11.8195
48,164,-11.9117
50,164,-12.0164
52,164,-12.1333
54,164,-12.2619
56,164,-12.4014
58,164,-12.5509
60,164,-12.7094
62,164,-12.8754
64,164,-13.0474
66,164,-13.2233
68,164,-13.4012
70,164,-13.5784
72,164,-13.7525
74,164,-13.9204
76,164,-14.0792
78,164,-14.2259
80,164,-14.3574
82,164,-14.4709
84,164,-14.5639
86,164,-14.6344
88,164,-14.681
90,164,-14.703
92,164,-14.7003
94,164,-14.6736
96,164,-14.6242
98,164,-14.554
100,164,-14.4654
102,164,-14.361
104,164,-14.2435
106,164,-14.1159
108,164,-13.9809
110,164,-13.8412
112,164,-13.6993
114,164,-13.5575
116,164,-13.4177
118,164,-13.2818
120,164,-13.1512
122,164,-13.0273
124,164,-12.911
126,164,-12.8033
128,164,-12.7047
130,164,-12.6157
132,164,-12.5365
134,164,-12.4673
136,164,-12.4078
138,164,-12.3579
140,164,-12.3174
142,164,-12.2856
144,164,-12.2621
146,164,-12.2463
148,164,-12.2375
150,164,-12.235
152,164,-12.238
154,164,-12.2458
156,164,-12.2577
158,164,-12.2729
160,164,-12.291
162,164,-12.3112
164,164,-12.3331
166,164,-12.3563
168,164,-12.3804
170,164,-12.4054
172,164,-12.4309
174,164,-12.457
176,164,-12.4837
178,164,-12.5112
180,164,-12.5396
-180,166,-13.0101
-178,166,-13.0451
-176,166,-13.0812
-174,166,-13.1185
-172,166,-13.1571
-170,166,-13.1974
-168,166,-13.2394
-166,166,-13.2834
-164,166,-13.3295
-162,166,-13.378
-160,166,-13.4291
-158,166,-13.4829
-156,166,-13.5395
-154,166,-13.5993
-152,166,-13.6622
-150,166,-13.7285
-148,166,-13.7982
-146,166,-13.8715
-144,166,-13.9484
-142,166,-14.029
-140,166,-14.1132
-138,166,-14.2011
-136,166,-14.2926
-134,166,-14.3876
-132,166,-14.4859
-130,166,-14.5872
-128,166,-14.6914
-126,166,-14.7979
-124,166,-14.9062
-122,166,-15.0159
-120,166,-15.1262
-118,166,-15.2363
-116,166,-15.3452
-114,166,-15.452
-112,166,-15.5554
-110,166,-15.6543
-108,166,-15.7472
-106,166,-15.8328
-104,166,-15.9097
-102,166,-15.9764
-100,166,-16.0315
-98,166,-16.0738
-96,166,-16.1021
-94,166,-16.1157
-92,166,-16.1138
-90,166,-16.096
-88,166,-16.0624
-86,166,-16.0133
-84,166,-15.9493
-82,166,-15.8713
-80,166,-15.7805
-78,166,-15.6783
-76,166,-15.5664
-74,166,-15.4463
-72,166,-15.3198
-70,166,-15.1886
-68,166,-15.0545
-66,166,-14.919
-64,166,-14.7838
-62,166,-14.6501
-60,166,-14.5193
-58,166,-14.3924
-56,166,-14.2704
-54,166,-14.1541
-52,166,-14.0442
-50,166,-13.941
-48,166,-13.8449
-46,166,-13.7561
-44,166,-13.6746
-42,166,-13.6003
-40,166,-13.5329
-38,166,-13.4721
-36,166,-13.4173
-34,166,-13.368
-32,166,-13.3234
-30,166,-13.2829
-28,166,-13.2456
-26,166,-13.2107
-24,166,-13.1773
-22,166,-13.1445
-20,166,-13.1115
-18,166,-13.0776
-16,166,-13.042
-14,166,-13.0041
-12,166,-12.9636
-10,166,-12.9201
-8,166,-12.8734
-6,166,-12.8234
-4,166,-12.7704
-2,166,-12.7145
0,166,-12.6561
2,166,-12.5957
4,166,-12.534
6,166,-12.4715
8,166,-12.4091
10,166,-12.3475
12,166,-12.2874
14,166,-12.2298
16,166,-12.1752
18,166,-12.1247
20,166,-12.0788
22,166,-12.0382
24,166,-12.0038
26,166,-11.9759
28,166,-11.9554
30,166,-11.9425
32,166,-11.9379
34,166,-11.9418
36,166,-11.9546
38,166,-11.9766
40,166,-12.0079
42,166,-12.0486
44,166,-12.0987
46,166,-12.1581
48,166,-12.2266
50,166,-12.3039
52,166,-12.3896
54,166,-12.483
56,166,-12.5836
58,166,-12.6904
60,166,-12.8026
62,166,-12.919
64,166,-13.0383
66,166,-13.1592
68,166,-13.2802
70,166,-13.3996
72,166,-13.5159
74,166,-13.6271
76,166,-13.7317
78,166,-13.8279
80,166,-13.9141
82,166,-13.9888
84,166,-14.0509
86,166,-14.0993
88,166,-14.1334
90,166,-14.1527
92,166,-14.1573
94,166,-14.1474
96,166,-14.1237
98,166,-14.0871
100,166,-14.0387
102,166,-13.9799
104,166,-13.9121
106,166,-13.8369
108,166,-13.7559
110,166,-13.6706
112,166,-13.5827
114,166,-13.4936
116,166,-13.4047
118,166,-13.3172
120,166,-13.2323
122,166,-13.1509
124,166,-13.074
126,166,-13.0022
128,166,-12.9362
130,166,-12.8764
132,166,-12.8231
134,166,-12.7766
136,166,-12.7368
138,166,-12.7039
140,166,-12.6777
142,166,-12.658
144,166,-12.6446
146,166,-12.637
148,166,-12.6349
150,166,-12.638
152,166,-12.6456
154,166,-12.6574
156,166,-12.6728
158,166,-12.6915
160,166,-12.7129
162,166,-12.7366
164,166,-12.7623
166,166,-12.7896
168,166,-12.8182
170,166,-12.848
172,166,-12.8788
174,166,-12.9104
176,166,-12.9428
178,166,-12.976
180,166,-13.0101
-180,168,-13.5117
-178,168,-13.5491
-176,168,-13.5873
-174,168,-13.6264
-172,168,-13.6664
-170,168,-13.7074
-168,168,-13.7496
-166,168,-13.793
-164,168,-13.8377
-162,168,-13.8839
-160,168,-13.9317
-158,168,-13.9813
-156,168,-14.0327
-154,168,-14.086
-152,168,-14.1413
-150,168,-14.1988
-148,168,-14.2585
-146,168,-14.3204
-144,168,-14.3844
-142,168,-14.4508
-140,168,-14.5192
-138,168,-14.5898
-136,168,-14.6622
-134,168,-14.7365
-132,168,-14.8123
-130,168,-14.8894
-128,168,-14.9674
-126,168,-15.0459
-124,168,-15.1246
-122,168,-15.2029
-120,168,-15.2801
-118,168,-15.3558
-116,168,-15.4292
-114,168,-15.4996
-112,168,-15.5662
-110,168,-15.6283
-108,168,-15.685
-106,168,-15.7356
-104,168,-15.7792
-102,168,-15.8152
-100,168,-15.8429
-98,168,-15.8616
-96,168,-15.8709
-94,168,-15.8705
-92,168,-15.8602
-90,168,-15.8398
-88,168,-15.8094
-86,168,-15.7694
-84,168,-15.72
-82,168,-15.6619
-80,168,-15.5958
-78,168,-15.5223
-76,168,-15.4423
-74,168,-15.3569
-72,168,-15.2669
-70,168,-15.1734
-68,168,-15.0773
-66,168,-14.9797
-64,168,-14.8814
-62,168,-14.7834
-60,168,-14.6864
-58,168,-14.5912
-56,168,-14.4984
-54,168,-14.4086
-52,168,-14.3222
-50,168,-14.2396
-48,168,-14.1611
-46,168,-14.0868
-44,168,-14.0167
-42,168,-13.951
-40,168,-13.8894
-38,168,-13.8317
-36,168,-13.7778
-34,168,-13.7273
-32,168,-13.6798
-30,168,-13.6349
-28,168,-13.5921
-26,168,-13.5509
-24,168,-13.5109
-22,168,-13.4716
-20,168,-13.4325
-18,168,-13.3933
-16,168,-13.3535
-14,168,-13.3128
-12,168,-13.271
-10,168,-13.228
-8,168,-13.1836
-6,168,-13.1378
-4,168,-13.0908
-2,168,-13.0427
0,168,-12.9937
2,168,-12.9441
4,168,-12.8942
6,168,-12.8446
8,168,-12.7956
10,168,-12.7477
12,168,-12.7014
14,168,-12.6572
16,168,-12.6157
18,168,-12.5773
20,168,-12.5426
22,168,-12.5119
24,168,-12.4858
26,168,-12.4646
28,168,-12.4487
30,168,-12.4385
32,168,-12.4342
34,168,-12.4361
36,168,-12.4443
38,168,-12.459
40,168,-12.4801
42,168,-12.5078
44,168,-12.5419
46,168,-12.5823
48,168,-12.6288
50,168,-12.6809
52,168,-12.7385
54,168,-12.801
56,168,-12.8678
58,168,-12.9383
60,168,-13.0119
62,168,-13.0877
64,168,-13.1649
66,168,-13.2426
68,168,-13.3199
70,168,-13.3959
72,168,-13.4694
74,168,-13.5396
76,168,-13.6055
78,168,-13.6662
80,168,-13.7208
82,168,-13.7687
84,168,-13.8092
86,168,-13.8418
88,168,-13.8663
90,168,-13.8823
92,168,-13.89
94,168,-13.8894
96,168,-13.8809
98,168,-13.8649
100,168,-13.8419
102,168,-13.8126
104,168,-13.7778
106,168,-13.7383
108,168,-13.6949
110,168,-13.6486
112,168,-13.6002
114,168,-13.5505
116,168,-13.5005
118,168,-13.451
120,168,-13.4025
122,168,-13.3559
124,168,-13.3117
126,168,-13.2705
128,168,-13.2327
130,168,-13.1987
132,168,-13.1688
134,168,-13.1432
136,168,-13.122
138,168,-13.1054
140,168,-13.0934
142,168,-13.0858
144,168,-13.0826
146,168,-13.0837
148,168,-13.0888
150,168,-13.0977
152,168,-13.1102
154,168,-13.126
156,168,-13.1447
158,168,-13.1662
160,168,-13.1901
162,168,-13.2161
164,168,-13.244
166,168,-13.2735
168,168,-13.3045
170,168,-13.3367
172,168,-13.3699
174,168,-13.4041
176,168,-13.4392
178,168,-13.4751
180,168,-13.5117
-180,170,-13.9946
-178,170,-14.031
-176,170,-14.068
-174,170,-14.1056
-172,170,-14.1437
-170,170,-14.1825
-168,170,-14.222
-166,170,-14.2621
-164,170,-14.303
-162,170,-14.3447
-160,170,-14.3872
-158,170,-14.4306
-156,170,-14.4749
-154,170,-14.5203
-152,170,-14.5666
-150,170,-14.614
-148,170,-14.6624
-146,170,-14.7118
-144,170,-14.7623
-142,170,-14.8136
-140,170,-14.8659
-138,170,-14.9189
-136,170,-14.9725
-134,170,-15.0265
-132,170,-15.0808
-130,170,-15.1352
-128,170,-15.1893
-126,170,-15.2429
-124,170,-15.2956
-122,170,-15.3471
-120,170,-15.3971
-118,170,-15.4451
-116,170,-15.4906
-114,170,-15.5334
-112,170,-15.5728
-110,170,-15.6086
-108,170,-15.6403
-106,170,-15.6674
-104,170,-15.6896
-102,170,-15.7065
-100,170,-15.7179
-98,170,-15.7235
-96,170,-15.723
-94,170,-15.7165
-92,170,-15.7037
-90,170,-15.6848
-88,170,-15.6598
-86,170,-15.6289
-84,170,-15.5924
-82,170,-15.5505
-80,170,-15.5036
-78,170,-15.4522
-76,170,-15.3966
-74,170,-15.3374
-72,170,-15.2752
-70,170,-15.2103
-68,170,-15.1435
-66,170,-15.0752
-64,170,-15.006
-62,170,-14.9363
-60,170,-14.8667
-58,170,-14.7975
-56,170,-14.7291
-54,170,-14.662
-52,170,-14.5964
-50,170,-14.5325
-48,170,-14.4706
-46,170,-14.4107
-44,170,-14.353
-42,170,-14.2975
-40,170,-14.2442
-38,170,-14.1931
-36,170,-14.1439
-34,170,-14.0967
-32,170,-14.0512
-30,170,-14.0073
-28,170,-13.9647
-26,170,-13.9232
-24,170,-13.8826
-22,170,-13.8427
-20,170,-13.8034
-18,170,-13.7643
-16,170,-13.7253
-14,170,-13.6863
-12,170,-13.6472
-10,170,-13.6079
-8,170,-13.5685
-6,170,-13.5288
-4,170,-13.489
-2,170,-13.4491
0,170,-13.4094
2,170,-13.3699
4,170,-13.3308
6,170,-13.2925
8,170,-13.2551
10,170,-13.2189
12,170,-13.1842
14,170,-13.1512
16,170,-13.1204
18,170,-13.0919
20,170,-13.0661
22,170,-13.0432
24,170,-13.0235
26,170,-13.0072
28,170,-12.9945
30,170,-12.9856
32,170,-12.9806
34,170,-12.9798
36,170,-12.983
38,170,-12.9904
40,170,-13.002
42,170,-13.0178
44,170,-13.0375
46,170,-13.0612
48,170,-13.0885
50,170,-13.1194
52,170,-13.1535
54,170,-13.1904
56,170,-13.2299
58,170,-13.2715
60,170,-13.3148
62,170,-13.3593
64,170,-13.4045
66,170,-13.4499
68,170,-13.495
70,170,-13.5393
72,170,-13.5822
74,170,-13.6233
76,170,-13.662
78,170,-13.6979
80,170,-13.7306
82,170,-13.7597
84,170,-13.785
86,170,-13.8063
88,170,-13.8233
90,170,-13.8359
92,170,-13.8443
94,170,-13.8484
96,170,-13.8484
98,170,-13.8445
100,170,-13.837
102,170,-13.8261
104,170,-13.8123
106,170,-13.7959
108,170,-13.7774
110,170,-13.7572
112,170,-13.7358
114,170,-13.7137
116,170,-13.6913
118,170,-13.669
120,170,-13.6473
122,170,-13.6266
124,170,-13.6072
126,170,-13.5894
128,170,-13.5737
130,170,-13.5601
132,170,-13.549
134,170,-13.5404
136,170,-13.5346
138,170,-13.5316
140,170,-13.5315
142,170,-13.5343
144,170,-13.5399
146,170,-13.5483
148,170,-13.5595
150,170,-13.5733
152,170,-13.5896
154,170,-13.6082
156,170,-13.6291
158,170,-13.652
160,170,-13.6767
162,170,-13.7032
164,170,-13.7312
166,170,-13.7606
168,170,-13.7913
170,170,-13.823
172,170,-13.8558
174,170,-13.8894
176,170,-13.9238
178,170,-13.9589
180,170,-13.9946
-180,172,-14.4109
-178,172,-14.443
-176,172,-14.4755
-174,172,-14.5084
-172,172,-14.5417
-170,172,-14.5753
-168,172,-14.6093
-166,172,-14.6435
-164,172,-14.6781
-162,172,-14.713
-160,172,-14.7482
-158,172,-14.7837
-156,172,-14.8196
-154,172,-14.8557
-152,172,-14.8921
-150,172,-14.9287
-148,172,-14.9656
-146,172,-15.0027
-144,172,-15.0398
-142,172,-15.0771
-140,172,-15.1144
-138,172,-15.1515
-136,172,-15.1885
-134,172,-15.2251
-132,172,-15.2612
-130,172,-15.2968
-128,172,-15.3315
-126,172,-15.3653
-124,172,-15.398
-122,172,-15.4293
-120,172,-15.459
-118,172,-15.487
-116,172,-15.513
-114,172,-15.5368
-112,172,-15.5581
-110,172,-15.5769
-108,172,-15.5928
-106,172,-15.6057
-104,172,-15.6154
-102,172,-15.6219
-100,172,-15.6249
-98,172,-15.6243
-96,172,-15.6202
-94,172,-15.6124
-92,172,-15.601
-90,172,-15.586
-88,172,-15.5675
-86,172,-15.5455
-84,172,-15.5202
-82,172,-15.4917
-80,172,-15.4603
-78,172,-15.426
-76,172,-15.3893
-74,172,-15.3502
-72,172,-15.3091
-70,172,-15.2662
-68,172,-15.2219
-66,172,-15.1762
-64,172,-15.1296
-62,172,-15.0823
-60,172,-15.0346
-58,172,-14.9866
-56,172,-14.9385
-54,172,-14.8907
-52,172,-14.8432
-50,172,-14.7963
-48,172,-14.7499
-46,172,-14.7043
-44,172,-14.6596
-42,172,-14.6157
-40,172,-14.5728
-38,172,-14.5308
-36,172,-14.4897
-34,172,-14.4495
-32,172,-14.4102
-30,172,-14.3718
-28,172,-14.3341
-26,172,-14.2971
-24,172,-14.2608
-22,172,-14.2251
-20,172,-14.1898
-18,172,-14.1551
-16,172,-14.1207
-14,172,-14.0867
-12,172,-14.0531
-10,172,-14.0198
-8,172,-13.9869
-6,172,-13.9543
-4,172,-13.9222
-2,172,-13.8905
0,172,-13.8594
2,172,-13.8289
4,172,-13.7991
6,172,-13.7702
8,172,-13.7423
10,172,-13.7154
12,172,-13.6898
14,172,-13.6656
16,172,-13.6429
18,172,-13.6218
20,172,-13.6026
22,172,-13.5852
24,172,-13.5699
26,172,-13.5568
28,172,-13.5459
30,172,-13.5373
32,172,-13.5311
34,172,-13.5274
36,172,-13.526
38,172,-13.5271
40,172,-13.5307
42,172,-13.5366
44,172,-13.5448
46,172,-13.5552
48,172,-13.5677
50,172,-13.5822
52,172,-13.5985
54,172,-13.6163
56,172,-13.6356
58,172,-13.6561
60,172,-13.6776
62,172,-13.6998
64,172,-13.7225
66,172,-13.7454
68,172,-13.7683
70,172,-13.7909
72,172,-13.813
74,172,-13.8344
76,172,-13.8548
78,172,-13.8741
80,172,-13.892
82,172,-13.9085
84,172,-13.9233
86,172,-13.9364
88,172,-13.9477
90,172,-13.9572
92,172,-13.9648
94,172,-13.9707
96,172,-13.9749
98,172,-13.9773
100,172,-13.9783
102,172,-13.9779
104,172,-13.9762
106,172,-13.9734
108,172,-13.9698
110,172,-13.9655
112,172,-13.9608
114,172,-13.9558
116,172,-13.9508
118,172,-13.946
120,172,-13.9416
122,172,-13.9378
124,172,-13.9348
126,172,-13.9327
128,172,-13.9318
130,172,-13.9321
132,172,-13.9337
134,172,-13.9368
136,172,-13.9415
138,172,-13.9478
140,172,-13.9558
142,172,-13.9655
144,172,-13.9768
146,172,-13.9899
148,172,-14.0046
150,172,-14.0209
152,172,-14.0388
154,172,-14.0583
156,172,-14.0791
158,172,-14.1013
160,172,-14.1248
162,172,-14.1495
164,172,-14.1753
166,172,-14.202
168,172,-14.2297
170,172,-14.2583
172,172,-14.2876
174,172,-14.3175
176,172,-14.3481
178,172,-14.3793
180,172,-14.4109
-180,174,-14.7275
-178,174,-14.7528
-176,174,-14.7784
-174,174,-14.8042
-172,174,-14.8301
-170,174,-14.8562
-168,174,-14.8824
-166,174,-14.9087
-164,174,-14.9351
-162,174,-14.9615
-160,174,-14.9879
-158,174,-15.0143
-156,174,-15.0406
-154,174,-15.0668
-152,174,-15.093
-150,174,-15.1189
-148,174,-15.1447
-146,174,-15.1702
-144,174,-15.1955
-142,174,-15.2203
-140,174,-15.2448
-138,174,-15.2689
-136,174,-15.2924
-134,174,-15.3153
-132,174,-15.3375
-130,174,-15.3589
-128,174,-15.3795
-126,174,-15.3992
-124,174,-15.4178
-122,174,-15.4353
-120,174,-15.4516
-118,174,-15.4666
-116,174,-15.4802
-114,174,-15.4923
-112,174,-15.5028
-110,174,-15.5117
-108,174,-15.5189
-106,174,-15.5242
-104,174,-15.5277
-102,174,-15.5293
-100,174,-15.5289
-98,174,-15.5266
-96,174,-15.5223
-94,174,-15.5159
-92,174,-15.5076
-90,174,-15.4973
-88,174,-15.4851
-86,174,-15.471
-84,174,-15.4551
-82,174,-15.4374
-80,174,-15.418
-78,174,-15.397
-76,174,-15.3745
-74,174,-15.3506
-72,174,-15.3254
-70,174,-15.2991
-68,174,-15.2717
-66,174,-15.2434
-64,174,-15.2142
-62,174,-15.1844
-60,174,-15.1539
-58,174,-15.123
-56,174,-15.0917
-54,174,-15.0601
-52,174,-15.0284
-50,174,-14.9965
-48,174,-14.9647
-46,174,-14.9329
-44,174,-14.9012
-42,174,-14.8697
-40,174,-14.8384
-38,174,-14.8074
-36,174,-14.7766
-34,174,-14.7462
-32,174,-14.7161
-30,174,-14.6863
-28,174,-14.657
-26,174,-14.6279
-24,174,-14.5993
-22,174,-14.571
-20,174,-14.5432
-18,174,-14.5157
-16,174,-14.4886
-14,174,-14.4619
-12,174,-14.4357
-10,174,-14.4099
-8,174,-14.3845
-6,174,-14.3596
-4,174,-14.3353
-2,174,-14.3115
0,174,-14.2883
2,174,-14.2657
4,174,-14.2438
6,174,-14.2227
8,174,-14.2023
10,174,-14.1827
12,174,-14.1641
14,174,-14.1464
16,174,-14.1296
18,174,-14.114
20,174,-14.0994
22,174,-14.086
24,174,-14.0737
26,174,-14.0627
28,174,-14.053
30,174,-14.0445
